movie_id,title,genres,year,avg_rating,rating_count,tags,tmdb_id,tmdb_title,overview,runtime,release_date,tmdb_vote_average,tmdb_vote_count,director,cast_top3,tmdb_genres,poster_path,popularity
5828,Blackrock,"['Drama', 'Thriller']",1997.0,2.5,1.0,,81530.0,Blackrock,"In New South Wales, Jared surfs with his mates and has a first girl. He hosts a beach party for his older pal, Ricko, and witnesses four of his mates gang-rape a 15 year old. He does nothing, and the next day, she's found murdered. At school, the boys and the girls react: the girls with anger at the perpetrators, the boys with jeering at the dead girl's morality. The students' parents have their own responses. Jared retreats into angry silence, disgusted that he did nothing to help the dead girl. Meanwhile, his mother wants to talk to him about her impending cancer surgery, the police want to know what he saw, and his friend Ricko wants an alibi. Jared's cracking under the pressure.",90.0,1997-05-01,5.3,13.0,Steven Vidler,Laurence Breuls|Linda Cropper|Simon Lyndon,Drama|Thriller,/36EyDOPw8tvGhvVqi3msNPDYSoY.jpg,1.6284
5829,Men with Brooms,"['Comedy', 'Drama', 'Romance']",2002.0,4.0,1.0,,34341.0,Men with Brooms,"A decade ago, curler Chris Cutter disappeared suddenly on the verge of stardom, dropping his curling stones to the bottom of a lake and leaving his fiancée, Julie Foley, at the altar. But when his former coach dies, Cutter returns home for the funeral and attempts to fulfill the man's last wishes. The team is reunited under Cutter's estranged dad, Gordon — himself a former curling star — for a final attempt at glory.",102.0,2002-09-20,5.2,35.0,Paul Gross,Paul Gross|Molly Parker|Leslie Nielsen,Comedy|Romance,/qWWvljKlmYwf1XtlJ0vu0u66xpi.jpg,1.2373
5833,Dog Soldiers,"['Action', 'Horror']",2002.0,4.666666666666667,3.0,,11880.0,Dog Soldiers,"A band of soldiers is dispatched to war games deep in the woods. When they stumble across a rival team slaughtered in camp, they realize they're not alone.",105.0,2002-05-10,6.7,968.0,Neil Marshall,Sean Pertwee|Kevin McKidd|Emma Cleasby,Horror|Action|Thriller,/fYHUYWglzq8Ax0EaDWqg9emjL7T.jpg,2.7158
5836,Houseboat,"['Comedy', 'Romance']",1958.0,2.0,1.0,,1377.0,Houseboat,An Italian socialite on the run signs on as housekeeper for a widower with three children.,110.0,1958-11-19,6.4,196.0,Melville Shavelson,Cary Grant|Sophia Loren|Martha Hyer,Comedy|Romance,/nfaOBiZktPHOV0f3DTqTftgTo3B.jpg,1.7283
5838,Madame Bovary,['Drama'],1991.0,4.0,1.0,,2528.0,Madame Bovary,"In 19th-century France, doctor's wife Emma Bovary seeks to escape her dull provincial life through various extramarital affairs and extravagant spending, leading to tragic consequences.",143.0,1991-03-03,6.3,145.0,Claude Chabrol,Isabelle Huppert|Jean-François Balmer|Christophe Malavoy,Romance|Drama|History,/cBJtWAgDTCqxNJJOZjnRSh5Vxa5.jpg,2.1251
5839,My Father's Glory (La gloire de mon pÃ¨re),"['Adventure', 'Drama']",1990.0,4.0,1.0,,,,,,,,,,,,,
5840,"My Mother's Castle (ChÃ¢teau de ma mÃ¨re, Le)","['Comedy', 'Drama']",1990.0,4.0,1.0,,,,,,,,,,,,,
5841,Return to the Blue Lagoon,"['Adventure', 'Romance']",1991.0,1.6666666666666667,3.0,,13888.0,Return to the Blue Lagoon,"In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.",98.0,1991-08-02,6.2,1241.0,William A. Graham,Milla Jovovich|Brian Krause|Lisa Pelikan,Adventure|Drama,/jhUTLuPgc3Qcvr5xtji8oiWSfYy.jpg,3.2712
5843,Toy Soldiers,"['Action', 'Drama']",1991.0,2.5,4.0,,10750.0,Toy Soldiers,"After federal agents arrest a drug czar and put him on trial, the cartel leader's vicious son storms a prep school and takes its students hostage. They rebel against the armed intruders and try to take back their academy by any means necessary.",112.0,1991-04-24,6.5,372.0,Daniel Petrie Jr.,Sean Astin|Wil Wheaton|Keith Coogan,Action|Adventure|Thriller,/nL3ccvqU1Wq1j31feHWAydzpbr2.jpg,2.7837
5847,Ragtime,['Drama'],1981.0,3.5,1.0,,25566.0,Ragtime,"A young black pianist becomes embroiled in the lives of an upper-class white family set among the racial tensions, infidelity, violence, and other nostalgic events in early 1900s New York City.",155.0,1981-11-20,7.0,176.0,Miloš Forman,James Cagney|Brad Dourif|Moses Gunn,Drama|History,/vRjyakxRrMfj6sgyUJte9mVI1D9.jpg,2.0721
5849,I'm Starting From Three (Ricomincio da Tre),['Comedy'],1981.0,4.5,1.0,,13386.0,I'm Starting from Three,"Gaetano, a young Neapolitan, decides to leave home, work and friends, to look for other moments of life and meet other people.",107.0,1981-03-05,7.6,697.0,Massimo Troisi,Massimo Troisi|Fiorenza Marchegiani|Lino Troisi,Comedy,/lS0X9KScgkUbhiu6lOHBya8z9R2.jpg,0.5411
5853,Scanners,"['Horror', 'Sci-Fi', 'Thriller']",1981.0,3.25,2.0,,9538.0,Scanners,"After a man with extraordinary, and frighteningly destructive, telepathic abilities is nabbed by agents from a mysterious rogue corporation, he discovers he is far from the only possessor of such strange powers. Some of the other “scanners” have their minds set on world domination, while others are trying to stop them.",103.0,1981-01-14,6.7,1326.0,David Cronenberg,Stephen Lack|Jennifer O'Neill|Michael Ironside,Science Fiction|Horror,/VTqLdveNXxGsIAZL5I4RliTTt7.jpg,2.1996
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell)","['Comedy', 'Drama', 'Romance']",1981.0,4.0,1.0,,49934.0,Do You Remember Dolly Bell?,"A young man grows up in Sarajevo in the 1960s, under the shadow of his good, but ailing father, and gets attracted by the world of small-time criminals.",107.0,1981-04-10,7.4,87.0,Emir Kusturica,Slavko Štimac|Slobodan Aligrudić|Ljiljana Blagojević,Comedy|Drama|Romance,/mkH1PigvNINeYQxi07RsdzSuTDB.jpg,1.0235
5863,Take This Job and Shove It,['Comedy'],1981.0,1.0,1.0,,42371.0,Take This Job and Shove It,A junior executive is ordered to boost output in the hometown brewery where his old friends work.,100.0,1981-04-24,5.2,18.0,Gus Trikonis,Barbara Hershey|Art Carney|Robert Hays,Comedy|Romance,/rAlLrcOr1ZSjXXIP1yY3FcXyLBZ.jpg,0.9692
5867,Thief,"['Crime', 'Drama', 'Thriller']",1981.0,4.5,2.0,,11524.0,Thief,"Frank is an expert professional safecracker, specialized in high-profile diamond heists. He plans to use his ill-gotten income to retire from crime and build a nice life for himself complete with a home, wife and kids. To accelerate the process, he signs on with a top gangster for a big score.",123.0,1981-03-27,7.2,813.0,Michael Mann,James Caan|Tuesday Weld|Robert Prosky,Crime|Thriller|Drama,/bpjRGwfYJ71bU0hNhLIz7g3t6Oy.jpg,3.1817
5872,Die Another Day,"['Action', 'Adventure', 'Thriller']",2002.0,2.925925925925926,27.0,,36669.0,Die Another Day,"James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul, who is funding the development of an international space weapon.",133.0,2002-11-17,5.999,3828.0,Lee Tamahori,Pierce Brosnan|Halle Berry|Toby Stephens,Adventure|Action|Thriller,/bZmGqOhMhaLn8AoFMvFDct4tbrL.jpg,10.0582
5873,The Emperor's Club,['Drama'],2002.0,3.875,4.0,,17187.0,The Emperor's Club,"William Hundert is a passionate and principled Classics professor who finds his tightly-controlled world shaken and inexorably altered when a new student, Sedgewick Bell, walks into his classroom. What begins as a fierce battle of wills gives way to a close student-teacher relationship, but results in a life lesson for Hundert that will still haunt him a quarter of a century later.",108.0,2002-11-22,7.1,399.0,Michael Hoffman,Kevin Kline|Emile Hirsch|Jesse Eisenberg,Drama,/s7BRKAq0DNcXe8Bphm6Wd5KnvlF.jpg,2.2694
5874,Friday After Next,['Comedy'],2002.0,2.4,5.0,,10426.0,Friday After Next,"Craig and his cousin Day-Day have finally moved out of their parents' houses and into their own crib, working nights at a local mall as security guards. When their house is robbed on Christmas Eve they set out to track down the culprit.",85.0,2002-11-22,6.4,452.0,Marcus Raboy,Ice Cube|Mike Epps|John Witherspoon,Comedy|Drama,/sxHFGPKLWj9e3aaA6wGVxghoiPE.jpg,2.7942
5875,Personal Velocity,['Drama'],2002.0,2.5,1.0,['short films'],32625.0,Personal Velocity,"In a series of three vignettes, three women in turn struggle to free themselves from the men who restrict their personal freedom.",86.0,2002-01-12,5.8,45.0,Rebecca Miller,Kyra Sedgwick|Parker Posey|Fairuza Balk,Drama,/2Jkt0PQBU2lmSm4zQcyJBWvRGpv.jpg,1.2025
5876,"Quiet American, The","['Drama', 'Thriller', 'War']",2002.0,3.9,5.0,['graham greene'],8198.0,The Quiet American,"Cynical British journalist Fowler falls in love with a young Vietnamese woman but is dismayed when a naïve U.S. official also begins vying for her attention. In retaliation, Fowler informs the communists that the American is selling arms to their enemy.",101.0,2002-11-22,6.5,324.0,Phillip Noyce,Michael Caine|Brendan Fraser|Đỗ Thị Hải Yến,Romance|Thriller|Drama|War,/nLooNNrvzpf49G7HsB9siQT4036.jpg,1.4304
5878,Talk to Her (Hable con Ella),"['Drama', 'Romance']",2002.0,4.035714285714286,14.0,['coma'],64.0,Talk to Her,Two men share an odd friendship while they care for two women who are both in deep comas.,112.0,2002-03-15,7.6,1417.0,Pedro Almodóvar,Leonor Watling|Rosario Flores|Javier Cámara,Drama|Romance,/fWDbQlOWOqjR5jZm98KjGyYmUOw.jpg,2.8982
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),"['Animation', 'Comedy', 'Musical']",2002.0,1.5,4.0,,13376.0,Eight Crazy Nights,"Davey Stone, a 33-year old party animal, finds himself in trouble with the law after his wild ways go too far.",76.0,2002-11-27,5.2,363.0,Seth Kearsley,Adam Sandler|Jackie Sandler|Kevin Nealon,Animation|Comedy,/k25VkKJjo52vuo4rUKEG4qFLQjL.jpg,1.7243
5880,Extreme Ops,"['Action', 'Adventure', 'Crime', 'Thriller']",2002.0,1.75,2.0,,15074.0,Extreme Ops,"While filming an advertisement, some extreme sports enthusiasts unwittingly stop a group of terrorists.",93.0,2002-11-27,4.7,101.0,Christian Duguay,Devon Sawa|Bridgette Wilson-Sampras|Rufus Sewell,Action|Adventure|Thriller,/984tq1bRL2uzR0wHrNzZVYTR0Al.jpg,1.7026
5881,Solaris,"['Drama', 'Romance', 'Sci-Fi']",2002.0,3.075,20.0,,2103.0,Solaris,A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,99.0,2002-11-27,5.9,1424.0,Steven Soderbergh,George Clooney|Natascha McElhone|Viola Davis,Drama|Science Fiction|Mystery,/drdrB1hEZmzFlK1xtW5HMxK3LUJ.jpg,3.4987
5882,Treasure Planet,"['Adventure', 'Animation', 'Children', 'Sci-Fi', 'IMAX']",2002.0,3.5625,8.0,,9016.0,Treasure Planet,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms on their journey to find treasure.",96.0,2002-11-26,7.563,4545.0,Ron Clements,Joseph Gordon-Levitt|Brian Murray|Emma Thompson,Science Fiction|Adventure|Animation|Family|Fantasy,/kNhZkR3UNbXfvESQo7mJpOi4tGd.jpg,6.3698
5883,They,"['Horror', 'Thriller']",2002.0,1.5,1.0,,16028.0,They,A psychology student who experienced night terrors as a child must face the chilling realization that her nightmares were not all in her head.,90.0,2002-11-01,5.0,289.0,Robert Harmon,Laura Regan|Marc Blucas|Ethan Embry,Horror|Thriller,/nHG0VOW6o99tP5EACtKTMADqxJQ.jpg,1.9398
5884,Chopper Chicks in Zombietown,"['Comedy', 'Horror']",1989.0,1.0,1.0,,27070.0,Chopper Chicks in Zombietown,"Riding around on their motorbikes, a gang of tough women bikers are the only thing that stands between a crowd of zombies, which have been accidentally let out of their secure cave, and those still alive in the town.",86.0,1989-04-05,4.4,33.0,Dan Hoskins,Jamie Rose|Catherine Carlen|Lycia Naff,Comedy|Horror,/2iViC9lCEmmrDHir1sBLcPV690U.jpg,0.9364
5888,Brother (Brat),"['Crime', 'Drama']",1997.0,5.0,1.0,,20992.0,Brother,"Danila goes to his successful brother, Victor, in Petersburg to start a new life. Unknown to Danila, Victor is a contract killer, but is in hiding after asking for too much money to assassinate a Chechen mob boss. To avoid exposure, Victor convinces Danila to kill the boss instead.",95.0,1997-12-12,7.494,452.0,Aleksei Balabanov,Sergei Bodrov Jr.|Viktor Sukhorukov|Yuriy Kuznetsov,Drama|Crime,/dxeVQdd227B367xQxvabkYTfz0b.jpg,1.7139
5889,"Cruel Romance, A (Zhestokij Romans)","['Drama', 'Romance']",1984.0,5.0,1.0,,,,,,,,,,,,,
5890,Elling,"['Comedy', 'Drama']",2001.0,4.5,2.0,,6007.0,Elling,"40-year-old Elling, sensitive, would-be poet, is sent to live in a state institution when his mother, who has sheltered him his entire life, dies. There he meets Kjell Bjarne, a gentle giant and female-obsessed virgin, also in his 40s.",89.0,2001-03-16,7.1,187.0,Petter Næss,Per Christian Ellefsen|Sven Nordin|Marit Pia Jacobsen,Comedy|Drama,/i4o9u93vR7setcwVeL87jGwc8CS.jpg,1.1429
5891,I Spit on Your Grave (Day of the Woman),"['Horror', 'Thriller']",1978.0,2.625,4.0,,25239.0,Day of the Woman,"A young, beautiful career woman rents a backwoods cabin to write her first novel. Attacked by a group of local lowlifes and left for dead, she devises a horrific plan to inflict revenge.",101.0,1978-11-02,6.0,701.0,Meir Zarchi,Camille Keaton|Eron Tabor|Richard Pace,Horror|Thriller,/nMCkOo26GtISoxJmpkTAJyMqBO8.jpg,3.6061
5893,"Last Seduction, The","['Crime', 'Drama', 'Thriller']",1994.0,3.25,2.0,,25284.0,The Last Seduction,A devious femme fatale steals her husband’s drug money and hides out in a small town where she meets the perfect dupe for her next scheme.,110.0,1994-05-26,6.8,415.0,John Dahl,Linda Fiorentino|Peter Berg|Bill Pullman,Thriller|Crime|Romance|Drama,/kK8IiJDkz2Tv6DwaK60vJVHKH85.jpg,2.1022
5896,New Waterford Girl,['Comedy'],1999.0,4.0,1.0,,35612.0,New Waterford Girl,"A gifted teenager, dreaming of life beyond her small town, becomes inspired when a 15-year-old girl from New York moves in next door.",97.0,1999-09-12,6.6,26.0,Allan Moyle,Liane Balaban|Tara Spencer-Nairn|Mary Walsh,Comedy|Drama,/1YMPN6GNY9jnzZpONPpmFiF1TSl.jpg,0.9651
5899,Zulu,"['Action', 'Drama', 'War']",1964.0,4.0,4.0,['africa'],14433.0,Zulu,"In 1879, during the Anglo-Zulu War, man-of-the-people Lt. Chard and snooty Lt. Bromhead are in charge of defending the isolated and vastly outnumbered Natal outpost of Rorke's Drift from tribal hordes.",138.0,1964-01-22,7.4,558.0,Cy Endfield,Stanley Baker|Jack Hawkins|Ulla Jacobsson,Action|Drama|History|War,/9V7tl1kIb67ZPRRNlUdy3JvqEiA.jpg,2.7767
5900,Analyze That,"['Comedy', 'Crime']",2002.0,2.5625,8.0,,9932.0,Analyze That,"The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.",96.0,2002-12-06,5.8,1364.0,Harold Ramis,Robert De Niro|Billy Crystal|Lisa Kudrow,Comedy|Crime,/q3R6Hno3WFfIkHQg7CeVAEOcHQQ.jpg,2.957
5901,Empire,"['Crime', 'Drama']",2002.0,4.5,1.0,,13369.0,Empire,"Big time drug dealer Victor Rosa is looking to get out of the game and sees his chance with a big deal with a new friend who happens to be a Wall St. stockbroker. Thinking this will be his chance to go out on top, Victor soon finds out that he's been double crossed and his last option is to get revenge.",99.0,2002-12-06,6.1,110.0,Franc. Reyes,John Leguizamo|Peter Sarsgaard|Denise Richards,Crime|Action|Drama,/m6XxaRLltWox4C9pykjUILrlGp9.jpg,1.9057
5902,Adaptation,"['Comedy', 'Drama', 'Romance']",2002.0,3.945652173913044,46.0,,2757.0,Adaptation.,"Charlie Kaufman is a confused L.A. screenwriter overwhelmed by feelings of inadequacy, sexual frustration, self-loathing, and by the screenwriting ambitions of his freeloading twin brother Donald. While struggling to adapt ""The Orchid Thief,"" by Susan Orlean, Kaufman's life spins from pathetic to bizarre. The lives of Kaufman, Orlean's book, become strangely intertwined as each one's search for passion collides with the others'.",115.0,2002-12-06,7.3,2732.0,Spike Jonze,Nicolas Cage|Meryl Streep|Chris Cooper,Comedy|Crime|Drama,/ffEmHQAiD0m5dEQ6rlsuA9vlllW.jpg,3.7558
5903,Equilibrium,"['Action', 'Sci-Fi', 'Thriller']",2002.0,3.875,44.0,,7299.0,Equilibrium,"In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.",107.0,2002-12-06,7.043,4941.0,Kurt Wimmer,Christian Bale|Taye Diggs|Angus Macfadyen,Action|Science Fiction|Thriller,/yQuovle5Ov6q69XSdTNdH52eANc.jpg,5.9471
